File Version;BWSpec 3.27
Date;2017-08-22 14:46:16
title;ZEWN+LZX
model;BRC112P+BTC261E_512
c code;ZEWN+LZX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;1844
step;1
units;1
bkcolor;16777215
show_mode;5
data_mode;0
pixel_mode;0
intigration times;150
average number;1
spectrometer_type ;0
yaxis;1
yaxis_min;-0.200000000000045
yaxis_max;0.5
xaxis;0
xaxis_min;0
xaxis_max;1844
irrands_DispWLMin;0
irrands_DispWLMax;0
yaxis_min_6;0
yaxis_max_6;5
irradiance_unit;0
coefs_a0;0
coefs_a1;0
coefs_a2;0
coefs_a3;0
coefs_b0;0
coefs_b1;0
coefs_b2;0
coefs_b3;0
all_data_save;1
select_option;-1
interval_time;1
pixel_num;1845
sel_pixel_start;0
sel_pixel_end;1844
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;0
vertical_line4_wv;0
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;0
overlay_js;0
Relative Intensity Correction Flag;0
combined channel;1
Pixel;Wavelength;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Raw data #2;Dark Subtracted #2;%TR #2;Absorbance #2;Raw data #3;Dark Subtracted #3;%TR #3;Absorbance #3;Lamp FitCurve;Irradiance Ratio;Irradiance_1(W/cm^2/nm);Irradiance_2(W/cm^2/nm);Irradiance_3(W/cm^2/nm)
42;368.06;1146.8400;1393.7200;1343.76;196.9200;79.7634;0.0982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
43;368.49;1150.6800;1411.0800;1359.60;208.9200;80.2304;0.0957;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
44;368.92;1155.5600;1440.7600;1384.40;228.8400;80.2384;0.0956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
45;369.35;1160.6000;1466.6800;1408.24;247.6400;80.9070;0.0920;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
46;369.78;1167.8800;1497.0800;1429.56;261.6800;79.4897;0.0997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
47;370.22;1169.9600;1533.8000;1457.48;287.5200;79.0237;0.1022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
48;370.65;1174.2800;1568.9200;1492.04;317.7600;80.5190;0.0941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
49;371.08;1176.2000;1612.1200;1528.52;352.3200;80.8222;0.0925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
50;371.51;1179.6400;1663.4000;1575.24;395.6000;81.7761;0.0874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
51;371.94;1185.0000;1724.6800;1625.64;440.6400;81.6484;0.0881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
52;372.38;1190.2000;1799.4000;1686.36;496.1600;81.4445;0.0891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
53;372.81;1197.0800;1886.3600;1749.80;552.7200;80.1880;0.0959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
54;373.24;1202.0400;1971.2400;1817.68;615.6400;80.0364;0.0967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
55;373.67;1209.2400;2073.7200;1893.44;684.2000;79.1458;0.1016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
56;374.10;1215.8800;2189.0000;1972.96;757.0800;77.7992;0.1090;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
57;374.53;1220.2000;2313.6400;2073.68;853.4800;78.0546;0.1076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
58;374.97;1230.8400;2446.9200;2188.96;958.1200;78.7876;0.1035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
59;375.40;1238.0400;2596.4400;2313.44;1075.4000;79.1667;0.1015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
60;375.83;1253.2400;2766.6000;2455.44;1202.2000;79.4391;0.1000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
61;376.26;1261.8800;2952.6800;2600.96;1339.0800;79.1980;0.1013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
62;376.69;1277.0800;3169.0800;2764.32;1487.2400;78.6068;0.1045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
63;377.12;1293.2400;3402.2000;2941.44;1648.2000;78.1523;0.1071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
64;377.55;1310.0400;3661.2400;3135.84;1825.8000;77.6540;0.1098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
65;377.98;1335.8000;3932.3600;3359.20;2023.4000;77.9262;0.1083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
66;378.42;1360.7600;4236.6800;3592.56;2231.8000;77.6030;0.1101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
67;378.85;1383.4800;4575.4000;3848.64;2465.1600;77.2313;0.1122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
68;379.28;1413.2400;4938.3600;4132.96;2719.7200;77.1526;0.1126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
69;379.71;1443.6400;5330.4400;4431.28;2987.6400;76.8663;0.1143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
70;380.14;1479.6400;5764.4400;4769.60;3289.9600;76.7821;0.1147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
71;380.57;1516.1200;6242.1200;5126.24;3610.1200;76.3885;0.1170;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
72;381.00;1562.2000;6752.5200;5522.32;3960.1200;76.2982;0.1175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
73;381.43;1613.8000;7308.3600;5937.60;4323.8000;75.9286;0.1196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
74;381.86;1668.9200;7906.5200;6381.44;4712.5200;75.5502;0.1218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
75;382.29;1731.4000;8541.4800;6871.52;5140.1200;75.4781;0.1222;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
76;382.72;1800.6000;9215.0800;7390.32;5589.7200;75.3892;0.1227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
77;383.15;1887.5600;9926.6000;7928.48;6040.9200;75.1448;0.1241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
78;383.58;1971.4800;10647.0400;8490.08;6518.6000;75.1375;0.1241;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
79;384.01;2051.8800;11389.4400;9071.92;7020.0400;75.1807;0.1239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
80;384.44;2146.4400;12166.4000;9665.44;7519.0000;75.0402;0.1247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
81;384.87;2243.4000;12926.0000;10259.20;8015.8000;75.0360;0.1247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
82;385.30;2350.4400;13723.2000;10867.76;8517.3200;74.8923;0.1256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
83;385.73;2450.9200;14505.3600;11462.72;9011.8000;74.7592;0.1263;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
84;386.16;2558.5200;15272.4000;12038.88;9480.3600;74.5670;0.1275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
85;386.59;2669.0800;15999.8800;12600.36;9931.2800;74.4988;0.1279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
86;387.02;2780.2000;16709.8800;13144.52;10364.3200;74.4046;0.1284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
87;387.45;2879.4800;17353.8000;13635.48;10756.0000;74.3109;0.1289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
88;387.88;2977.6400;17948.8400;14091.88;11114.2400;74.2375;0.1294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
89;388.31;3077.8800;18475.5600;14499.72;11421.8400;74.1790;0.1297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
90;388.74;3165.7200;18895.8200;14817.96;11652.2400;74.0761;0.1303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
91;389.17;3253.5600;19316.0800;15136.20;11882.6400;73.9774;0.1309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
92;389.60;3335.3200;19624.3200;15380.68;12045.3600;73.9478;0.1311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
93;390.03;3405.1600;19842.4800;15561.08;12155.9200;73.9532;0.1310;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
94;390.45;3459.7200;19984.6400;15668.44;12208.7200;73.8807;0.1315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
95;390.88;3508.2800;20039.4400;15715.08;12206.8000;73.8412;0.1317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
96;391.31;3549.7200;20016.5600;15705.12;12155.4000;73.8174;0.1318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
97;391.74;3589.0800;19920.5600;15633.04;12043.9600;73.7469;0.1323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
98;392.17;3611.4800;19743.6000;15506.88;11895.4000;73.7374;0.1323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
99;392.60;3629.0000;19500.5600;15327.20;11698.2000;73.7054;0.1325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
100;393.03;3633.9600;19172.0800;15075.76;11441.8000;73.6370;0.1329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
101;393.46;3629.9600;18783.2800;14773.68;11143.7200;73.5398;0.1335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
102;393.89;3611.4000;18333.8400;14423.28;10811.8800;73.4381;0.1341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
103;394.31;3589.5600;17842.8400;14038.80;10449.2400;73.3111;0.1348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
104;394.74;3565.7200;17309.2400;13613.60;10047.8800;73.1099;0.1360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
105;395.17;3532.2800;16715.0000;13162.64;9630.3600;73.0529;0.1364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
106;395.60;3492.7600;16116.5200;12690.56;9197.8000;72.8610;0.1375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
107;396.03;3447.2400;15453.9600;12174.16;8726.9200;72.6836;0.1386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
108;396.46;3396.7600;14792.9200;11654.48;8257.7200;72.4605;0.1399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
109;396.88;3337.4000;14123.8800;11141.84;7804.4400;72.3539;0.1405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
110;397.31;3270.1200;13456.8800;10621.72;7351.6000;72.1682;0.1417;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
111;397.74;3209.2400;12775.9200;10085.48;6876.2400;71.8770;0.1434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
112;398.17;3152.4400;12129.2800;9580.84;6428.4000;71.6109;0.1450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
113;398.60;3085.9600;11493.5200;9089.56;6003.6000;71.4072;0.1463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
114;399.02;3015.8000;10893.9200;8619.80;5604.0000;71.1337;0.1479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
115;399.45;2950.5200;10328.4400;8173.96;5223.4400;70.7983;0.1500;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
116;399.88;2887.1600;9809.5600;7772.28;4885.1200;70.5697;0.1514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
117;400.31;2827.9600;9314.0400;7380.60;4552.6400;70.1909;0.1537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
118;400.74;2770.5200;8863.2400;7020.36;4249.8400;69.7528;0.1564;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
119;401.16;2719.5600;8437.5600;6702.20;3982.6400;69.6509;0.1571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
120;401.59;2670.1200;8054.2000;6395.88;3725.7600;69.1996;0.1599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
121;402.02;2619.4000;7701.9600;6124.04;3504.6400;68.9542;0.1614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
122;402.44;2564.3600;7376.8400;5865.48;3301.1200;68.5950;0.1637;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
123;402.87;2517.1600;7079.0800;5626.60;3109.4400;68.1608;0.1665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
124;403.30;2469.1600;6785.4800;5410.84;2941.6800;68.1525;0.1665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
125;403.73;2428.7600;6527.4800;5204.44;2775.6800;67.7207;0.1693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
126;404.15;2387.0800;6282.1200;5011.96;2624.8800;67.3903;0.1714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
127;404.58;2339.4800;6045.8800;4833.96;2494.4800;67.3020;0.1720;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
128;405.01;2297.0800;5829.3200;4665.80;2368.7200;67.0600;0.1735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
129;405.43;2252.0400;5621.1600;4505.08;2253.0400;66.8732;0.1747;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
130;405.86;2208.2800;5416.6800;4344.20;2135.9200;66.5727;0.1767;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
131;406.29;2168.2800;5224.6800;4195.08;2026.8000;66.3133;0.1784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
132;406.71;2123.1600;5043.9600;4061.48;1938.3200;66.3626;0.1781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
133;407.14;2081.8000;4863.4000;3929.00;1847.2000;66.4078;0.1778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
134;407.57;2043.8000;4691.4800;3802.04;1758.2400;66.4068;0.1778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
135;407.99;2012.4400;4534.0400;3676.44;1664.0000;65.9898;0.1805;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
136;408.42;1976.2800;4390.8400;3575.16;1598.8800;66.2183;0.1790;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;  ;0.0;0.0
